Valor,Marca,Modelo,AnoModelo,Combustivel,CodigoFipe,MesReferencia,Autenticacao,TipoVeiculo,SiglaCombustivel,DataConsulta
"R$ 91.639,00",BMW,330CiA Cabriolet,2005,Gasolina,009087-5,outubro de 2023 ,cfzsfkl6hqtp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 81.265,00",BMW,330CiA Cabriolet,2004,Gasolina,009087-5,outubro de 2023 ,914sw8rmlkp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 74.191,00",BMW,330CiA Cabriolet,2003,Gasolina,009087-5,outubro de 2023 ,7c6l56vh7kp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 72.116,00",BMW,330CiA Cabriolet,2002,Gasolina,009087-5,outubro de 2023 ,6lwd0hbkyvp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 68.854,00",BMW,330CiA Cabriolet,2001,Gasolina,009087-5,outubro de 2023 ,5cmr7dhz5pp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 68.051,00",BMW,330iA MotorSport 4p,2007,Gasolina,009088-3,outubro de 2023 ,416xc1wcljp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 66.391,00",BMW,330iA MotorSport 4p,2006,Gasolina,009088-3,outubro de 2023 ,4frj7gv0krp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 64.771,00",BMW,330iA MotorSport 4p,2005,Gasolina,009088-3,outubro de 2023 ,3trqsntj2fp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 63.191,00",BMW,330iA MotorSport 4p,2004,Gasolina,009088-3,outubro de 2023 ,267f1mqy3kp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 61.649,00",BMW,330iA MotorSport 4p,2003,Gasolina,009088-3,outubro de 2023 ,2m4zgsck4tp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 60.145,00",BMW,330iA MotorSport 4p,2002,Gasolina,009088-3,outubro de 2023 ,12h913qc56p,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 55.224,00",BMW,330iA MotorSport 4p,2001,Gasolina,009088-3,outubro de 2023 ,z6tpdqz9ngp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 63.801,00",BMW,330iA Top 4p,2007,Gasolina,009089-1,outubro de 2023 ,3gc475f23mp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 58.817,00",BMW,330iA Top 4p,2006,Gasolina,009089-1,outubro de 2023 ,1kymq7xmzqp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 57.382,00",BMW,330iA Top 4p,2005,Gasolina,009089-1,outubro de 2023 ,0031swtw57p,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 55.982,00",BMW,330iA Top 4p,2004,Gasolina,009089-1,outubro de 2023 ,0hp56t2tmdp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 54.616,00",BMW,330iA Top 4p,2003,Gasolina,009089-1,outubro de 2023 ,zzppqskjz1p,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 53.283,00",BMW,330iA Top 4p,2002,Gasolina,009089-1,outubro de 2023 ,zg152f3610p,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 50.354,00",BMW,330iA Top 4p,2001,Gasolina,009089-1,outubro de 2023 ,ycqldcmrykp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 160.950,00",BMW,Z8 5.0 V8,2001,Gasolina,009090-5,outubro de 2023 ,jd1c011t2jfx,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 97.497,00",BMW,325iA Coupé 2.5 24V 2p,2010,Gasolina,009091-3,outubro de 2023 ,ch6gmxr3c9lp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 80.371,00",BMW,325iA Coupé 2.5 24V 2p,2009,Gasolina,009091-3,outubro de 2023 ,9qnvp4p6k9p,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 65.435,00",BMW,325iA Coupé 2.5 24V 2p,2008,Gasolina,009091-3,outubro de 2023 ,32j2f23dd7p,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 63.839,00",BMW,325iA Coupé 2.5 24V 2p,2007,Gasolina,009091-3,outubro de 2023 ,3gtzfb077sp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 43.521,00",BMW,325iA Coupé 2.5 24V 2p,2002,Gasolina,009091-3,outubro de 2023 ,vslz47hs5jp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 41.978,00",BMW,325iA Coupé 2.5 24V 2p,2001,Gasolina,009091-3,outubro de 2023 ,t6h4920kymp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 61.612,00",BMW,330i MotorSport 3.0 24V 4p,2003,Gasolina,009092-1,outubro de 2023 ,2mqjkwrwz8p,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 59.795,00",BMW,330i MotorSport 3.0 24V 4p,2002,Gasolina,009092-1,outubro de 2023 ,1yd3d28jm5p,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 54.957,00",BMW,330i MotorSport 3.0 24V 4p,2001,Gasolina,009092-1,outubro de 2023 ,z3pmy4vrytp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 79.172,00",BMW,330Ci Cabriolet,2004,Gasolina,009093-0,outubro de 2023 ,88l1w7z25dp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 72.248,00",BMW,330Ci Cabriolet,2003,Gasolina,009093-0,outubro de 2023 ,6nfdbbp19lp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 70.485,00",BMW,330Ci Cabriolet,2002,Gasolina,009093-0,outubro de 2023 ,5zrlmfxf46p,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 68.765,00",BMW,330Ci Cabriolet,2001,Gasolina,009093-0,outubro de 2023 ,5blfd6f8brp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 55.632,00",BMW,330Ci Cabriolet,2000,Gasolina,009093-0,outubro de 2023 ,0clzktlyvhp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 44.021,00",BMW,325iA 2.5 24V Protection,2003,Gasolina,009094-8,outubro de 2023 ,vzgqydj2dmp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 42.896,00",BMW,325iA 2.5 24V Protection,2002,Gasolina,009094-8,outubro de 2023 ,vj8tx8xy64p,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 41.488,00",BMW,325iA 2.5 24V Protection,2001,Gasolina,009094-8,outubro de 2023 ,t0r16v53j0p,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 55.175,00",BMW,X5 Sport 4.4 4x4 V8 32V,2006,Gasolina,009095-6,outubro de 2023 ,z57v9bgxgbp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 53.829,00",BMW,X5 Sport 4.4 4x4 V8 32V,2005,Gasolina,009095-6,outubro de 2023 ,zpgm45fk26p,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 52.516,00",BMW,X5 Sport 4.4 4x4 V8 32V,2004,Gasolina,009095-6,outubro de 2023 ,y52dvqg6fdp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 46.176,00",BMW,X5 Sport 4.4 4x4 V8 32V,2003,Gasolina,009095-6,outubro de 2023 ,wsq0jpnx9sp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 36.562,00",BMW,X5 Sport 4.4 4x4 V8 32V,2002,Gasolina,009095-6,outubro de 2023 ,r40l61jx73p,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 33.504,00",BMW,X5 Sport 4.4 4x4 V8 32V,2001,Gasolina,009095-6,outubro de 2023 ,qz430z055vp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 85.788,00",BMW,745iA 4.4 V8 32V 333cv,2005,Gasolina,009096-4,outubro de 2023 ,ccr5r2jcxqcp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 83.695,00",BMW,745iA 4.4 V8 32V 333cv,2004,Gasolina,009096-4,outubro de 2023 ,cbzm02hmqprp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 81.653,00",BMW,745iA 4.4 V8 32V 333cv,2003,Gasolina,009096-4,outubro de 2023 ,96ptqg6q3cp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 79.661,00",BMW,745iA 4.4 V8 32V 333cv,2002,Gasolina,009096-4,outubro de 2023 ,9gbsq5z3n1p,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 190.198,00",BMW,Z4 Roadster 3.0 V6 24V Aut.,2008,Gasolina,009097-2,outubro de 2023 ,kjbgc3fglr5h,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 185.559,00",BMW,Z4 Roadster 3.0 V6 24V Aut.,2007,Gasolina,009097-2,outubro de 2023 ,kbwvcgnj5f18,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 180.862,00",BMW,Z4 Roadster 3.0 V6 24V Aut.,2006,Gasolina,009097-2,outubro de 2023 ,j5c3zxrxl5y1,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 119.459,00",BMW,Z4 Roadster 3.0 V6 24V Aut.,2005,Gasolina,009097-2,outubro de 2023 ,gvc9szbjy9vt,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 112.066,00",BMW,Z4 Roadster 3.0 V6 24V Aut.,2004,Gasolina,009097-2,outubro de 2023 ,gkqlpn5w7krl,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 105.139,00",BMW,Z4 Roadster 3.0 V6 24V Aut.,2003,Gasolina,009097-2,outubro de 2023 ,f9ltnhmbzbnc,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 106.000,00",BMW,Z4 Roadster Sport 3.0 24V 231cv Aut.,2003,Gasolina,009098-0,outubro de 2023 ,gbl3sq3fcznc,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 239.522,00",BMW,760iL 6.0 V12 445cv/544cv,2012,Gasolina,009099-9,outubro de 2023 ,mc47hfqpvcj4,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 233.680,00",BMW,760iL 6.0 V12 445cv/544cv,2011,Gasolina,009099-9,outubro de 2023 ,l49wzpmkm4fx,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 224.476,00",BMW,760iL 6.0 V12 445cv/544cv,2010,Gasolina,009099-9,outubro de 2023 ,ltjb956djpp,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 165.489,00",BMW,760iL 6.0 V12 445cv/544cv,2008,Gasolina,009099-9,outubro de 2023 ,jlcccrj9pr5h,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 161.452,00",BMW,760iL 6.0 V12 445cv/544cv,2007,Gasolina,009099-9,outubro de 2023 ,jfmmnmvlh418,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 157.514,00",BMW,760iL 6.0 V12 445cv/544cv,2006,Gasolina,009099-9,outubro de 2023 ,h80hhjk47my1,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 147.749,00",BMW,760iL 6.0 V12 445cv/544cv,2005,Gasolina,009099-9,outubro de 2023 ,hxkkqmdcnmvt,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 136.466,00",BMW,760iL 6.0 V12 445cv/544cv,2004,Gasolina,009099-9,outubro de 2023 ,hhbgjty5h4rl,1,G,"segunda-feira, 16 de outubro de 2023 16:40"
"R$ 102.584,00",BMW,760iL 6.0 V12 445cv/544cv,2003,Gasolina,009099-9,outubro de 2023 ,f6lysswg3nnc,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 67.265,00",BMW,X3 Sport 3.0 24V 231cv,2010,Gasolina,009100-6,outubro de 2023 ,4rz62qt7q4p,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 61.824,00",BMW,X3 Sport 3.0 24V 231cv,2009,Gasolina,009100-6,outubro de 2023 ,2p6k89ll9jp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 55.870,00",BMW,X3 Sport 3.0 24V 231cv,2008,Gasolina,009100-6,outubro de 2023 ,0gdg7wpcs5p,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 51.577,00",BMW,X3 Sport 3.0 24V 231cv,2007,Gasolina,009100-6,outubro de 2023 ,yt13mbxblqp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 46.509,00",BMW,X3 Sport 3.0 24V 231cv,2006,Gasolina,009100-6,outubro de 2023 ,wxm1mpyqb8p,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 45.374,00",BMW,X3 Sport 3.0 24V 231cv,2005,Gasolina,009100-6,outubro de 2023 ,whbhym24j5p,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 43.113,00",BMW,X3 Sport 3.0 24V 231cv,2004,Gasolina,009100-6,outubro de 2023 ,vmtpz5hl9gp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 48.554,00",BMW,X3 Family 3.0 24V 231cv,2006,Gasolina,009101-4,outubro de 2023 ,xpmbslqxbjp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 46.843,00",BMW,X3 Family 3.0 24V 231cv,2005,Gasolina,009101-4,outubro de 2023 ,w1kfz0dbwjp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 39.839,00",BMW,X3 Family 3.0 24V 231cv,2004,Gasolina,009101-4,outubro de 2023 ,tdfp0j5jytp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 74.901,00",BMW,545iA 4.4 32V V8 333cv,2006,Gasolina,009102-2,outubro de 2023 ,7njn455dv6p,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 73.074,00",BMW,545iA 4.4 32V V8 333cv,2005,Gasolina,009102-2,outubro de 2023 ,6y3mbgfkwhp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 62.560,00",BMW,545iA 4.4 32V V8 333cv,2004,Gasolina,009102-2,outubro de 2023 ,2zt26xl2wnp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 156.000,00",BMW,645iA 4.4 V8 32V 333cv,2005,Gasolina,009103-0,outubro de 2023 ,h67glck223vt,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 109.708,00",BMW,645iA 4.4 V8 32V 333cv,2004,Gasolina,009103-0,outubro de 2023 ,ggyws2g0zgrl,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 58.371,00",BMW,X3 Family 2.5 24V 192cv/ 218cv,2009,Gasolina,009104-9,outubro de 2023 ,1dqjdz1kffp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 55.200,00",BMW,X3 Family 2.5 24V 192cv/ 218cv,2008,Gasolina,009104-9,outubro de 2023 ,z6jyzph2lyp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 53.853,00",BMW,X3 Family 2.5 24V 192cv/ 218cv,2007,Gasolina,009104-9,outubro de 2023 ,zprck7bwznp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 47.740,00",BMW,X3 Family 2.5 24V 192cv/ 218cv,2006,Gasolina,009104-9,outubro de 2023 ,xc2gz0pymnp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 44.959,00",BMW,X3 Family 2.5 24V 192cv/ 218cv,2005,Gasolina,009104-9,outubro de 2023 ,wbgnxhkwg2p,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 39.345,00",BMW,X3 Family 2.5 24V 192cv/ 218cv,2004,Gasolina,009104-9,outubro de 2023 ,s6m4t4vphkp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 59.605,00",BMW,120iA 2.0 16V 150cv/ 156cv 5p,2012,Gasolina,009105-7,outubro de 2023 ,1v51k474dmp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 58.151,00",BMW,120iA 2.0 16V 150cv/ 156cv 5p,2011,Gasolina,009105-7,outubro de 2023 ,094kj6s9l2p,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 56.111,00",BMW,120iA 2.0 16V 150cv/ 156cv 5p,2010,Gasolina,009105-7,outubro de 2023 ,0j62qsm0j0p,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 53.886,00",BMW,120iA 2.0 16V 150cv/ 156cv 5p,2009,Gasolina,009105-7,outubro de 2023 ,zp4cdxhzr3p,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 51.863,00",BMW,120iA 2.0 16V 150cv/ 156cv 5p,2008,Gasolina,009105-7,outubro de 2023 ,yyd14hf25sp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 44.564,00",BMW,120iA 2.0 16V 150cv/ 156cv 5p,2007,Gasolina,009105-7,outubro de 2023 ,v5t266mclhp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 42.034,00",BMW,120iA 2.0 16V 150cv/ 156cv 5p,2006,Gasolina,009105-7,outubro de 2023 ,t65h9kmyjdp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 39.499,00",BMW,120iA 2.0 16V 150cv/ 156cv 5p,2005,Gasolina,009105-7,outubro de 2023 ,s8f31f084hp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 51.791,00",BMW,120i 2.0 16V 150cv/ 156cv 5p,2009,Gasolina,009106-5,outubro de 2023 ,yxkwv9hrtmp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 48.971,00",BMW,120i 2.0 16V 150cv/ 156cv 5p,2008,Gasolina,009106-5,outubro de 2023 ,xvhxb9jndrp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 43.832,00",BMW,120i 2.0 16V 150cv/ 156cv 5p,2007,Gasolina,009106-5,outubro de 2023 ,vw71crrwgvp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 41.281,00",BMW,120i 2.0 16V 150cv/ 156cv 5p,2006,Gasolina,009106-5,outubro de 2023 ,tybttx5nwcp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 39.438,00",BMW,120i 2.0 16V 150cv/ 156cv 5p,2005,Gasolina,009106-5,outubro de 2023 ,s7qyqhf8n2p,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 74.761,00",BMW,X5 4.8 4x4 V8 32V 360cv,2008,Gasolina,009107-3,outubro de 2023 ,7lwspz4wdvp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 72.937,00",BMW,X5 4.8 4x4 V8 32V 360cv,2007,Gasolina,009107-3,outubro de 2023 ,6xhtn4sk6mp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 70.474,00",BMW,X5 4.8 4x4 V8 32V 360cv,2006,Gasolina,009107-3,outubro de 2023 ,5zmln63xsbp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 68.152,00",BMW,X5 4.8 4x4 V8 32V 360cv,2005,Gasolina,009107-3,outubro de 2023 ,43dmdsyqgsp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 60.634,00",BMW,X5 4.8 4x4 V8 32V 360cv,2004,Gasolina,009107-3,outubro de 2023 ,1771w1yf65p,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 410.212,00",BMW,M6 5.0 V10 40V 507cv,2010,Gasolina,009108-1,outubro de 2023 ,tt89f81131p,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 365.982,00",BMW,M6 5.0 V10 40V 507cv,2009,Gasolina,009108-1,outubro de 2023 ,r5fn1g4wpm8q,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 259.702,00",BMW,M6 5.0 V10 40V 507cv,2008,Gasolina,009108-1,outubro de 2023 ,m4tqfc5tpf5h,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 244.640,00",BMW,M6 5.0 V10 40V 507cv,2007,Gasolina,009108-1,outubro de 2023 ,mk4768nkrh18,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 230.579,00",BMW,M6 5.0 V10 40V 507cv,2006,Gasolina,009108-1,outubro de 2023 ,l1n5xjb6v6y1,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 68.776,00",BMW,130i 3.0 24V 265cv 5p,2009,Gasolina,009109-0,outubro de 2023 ,5bqfchyl8k8q,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 65.776,00",BMW,130i 3.0 24V 265cv 5p,2008,Gasolina,009109-0,outubro de 2023 ,36j0pjm0gp5h,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 64.171,00",BMW,130i 3.0 24V 265cv 5p,2007,Gasolina,009109-0,outubro de 2023 ,3lqm74f7xt18,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 61.053,00",BMW,130i 3.0 24V 265cv 5p,2006,Gasolina,009109-0,outubro de 2023 ,2d5b0fhn1xy1,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 102.223,00",BMW,550iA 4.8 32V,2009,Gasolina,009110-3,outubro de 2023 ,f55t08r9cv8q,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 90.006,00",BMW,550iA 4.8 32V,2008,Gasolina,009110-3,outubro de 2023 ,cfcmwm1nrg05h,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 87.810,00",BMW,550iA 4.8 32V,2007,Gasolina,009110-3,outubro de 2023 ,cdjwp2p39bt18,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 85.668,00",BMW,550iA 4.8 32V,2006,Gasolina,009110-3,outubro de 2023 ,ccqr4y79lfby1,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 145.006,00",BMW,645Ci Cabriolet 4.4 V8 32V 333cv,2005,Gasolina,009111-1,outubro de 2023 ,htbv054bxgvt,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 84.158,00",BMW,325iA Touring,2009,Gasolina,009112-0,outubro de 2023 ,cb419ytztx48q,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 82.105,00",BMW,325iA Touring,2008,Gasolina,009112-0,outubro de 2023 ,cbcz3nk6jf05h,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 80.102,00",BMW,325iA Touring,2007,Gasolina,009112-0,outubro de 2023 ,9mh2q1mk3y18,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 78.148,00",BMW,325iA Touring,2006,Gasolina,009112-0,outubro de 2023 ,8wlvxx34psy1,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 42.840,00",BMW,330iA Exclusive 3.0 24V 4p,2006,Gasolina,009113-8,outubro de 2023 ,vjmgyv8486y1,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 168.250,00",BMW,650iA 4.8 V8 32V 360cv,2009,Gasolina,009114-6,outubro de 2023 ,jplqbxtm1m8q,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 133.839,00",BMW,650iA 4.8 V8 32V 360cv,2008,Gasolina,009114-6,outubro de 2023 ,hc7zj6y7d35h,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 127.952,00",BMW,650iA 4.8 V8 32V 360cv,2007,Gasolina,009114-6,outubro de 2023 ,g5b0bm9sjn18,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 123.496,00",BMW,650iA 4.8 V8 32V 360cv,2006,Gasolina,009114-6,outubro de 2023 ,gz31h26n0sy1,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 305.420,00",BMW,650Ci Cabriolet 4.8 V8 32V 360cv,2012,Gasolina,009115-4,outubro de 2023 ,pwfff54qc8cld,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 164.399,00",BMW,650Ci Cabriolet 4.8 V8 32V 360cv,2007,Gasolina,009115-4,outubro de 2023 ,jj2q6n681718,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 144.957,00",BMW,650Ci Cabriolet 4.8 V8 32V 360cv,2006,Gasolina,009115-4,outubro de 2023 ,hs82tnbytny1,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 155.426,00",BMW,Z4 Roadster 2.0 150cv 2p,2009,Gasolina,009116-2,outubro de 2023 ,h6kltwgzwb8q,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 140.977,00",BMW,Z4 Roadster 2.0 150cv 2p,2008,Gasolina,009116-2,outubro de 2023 ,hnmfbhyy5s5h,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 132.925,00",BMW,Z4 Roadster 2.0 150cv 2p,2007,Gasolina,009116-2,outubro de 2023 ,hb5rpqflsx18,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 94.051,00",BMW,130iA 3.0 24V 265cv 5p,2012,Gasolina,009117-0,outubro de 2023 ,cgw13xl0dbsj4,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 86.823,00",BMW,130iA 3.0 24V 265cv 5p,2011,Gasolina,009117-0,outubro de 2023 ,cc49yz6ztfzfx,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 76.435,00",BMW,130iA 3.0 24V 265cv 5p,2010,Gasolina,009117-0,outubro de 2023 ,77h7lrs2mhp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 74.570,00",BMW,130iA 3.0 24V 265cv 5p,2009,Gasolina,009117-0,outubro de 2023 ,7jnclvb1mn8q,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 66.527,00",BMW,130iA 3.0 24V 265cv 5p,2008,Gasolina,009117-0,outubro de 2023 ,4hbzmk5z5d5h,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 64.716,00",BMW,130iA 3.0 24V 265cv 5p,2007,Gasolina,009117-0,outubro de 2023 ,3s3q2kfqc918,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 57.042,00",BMW,X3 Sport 2.5 24V 192cv/ 218cv,2010,Gasolina,009118-9,outubro de 2023 ,0w4gtw3psfp,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 55.650,00",BMW,X3 Sport 2.5 24V 192cv/ 218cv,2009,Gasolina,009118-9,outubro de 2023 ,0ctjc6cc9w8q,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 54.008,00",BMW,X3 Sport 2.5 24V 192cv/ 218cv,2008,Gasolina,009118-9,outubro de 2023 ,zrkp1xk8015h,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 44.260,00",BMW,X3 Sport 2.5 24V 192cv/ 218cv,2007,Gasolina,009118-9,outubro de 2023 ,v18lwttrps18,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 41.491,00",BMW,X3 Sport 2.5 24V 192cv/ 218cv,2006,Gasolina,009118-9,outubro de 2023 ,t0s40t5vp5y1,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
"R$ 111.186,00",BMW,X5 Security 4.4 4x4 V8 32V,2006,Gasolina,009119-7,outubro de 2023 ,gjpl4sf43ny1,1,G,"segunda-feira, 16 de outubro de 2023 16:41"
